161	δὲ	
162	ἐγέννησεν	
163	τὸν	
164	Ἰεχονίαν	
165	καὶ	
166	τοὺς	
167	ἀδελφοὺς	
168	αὐτοῦ	
169	ἐπὶ	
170	τῆς	
171	μετοικεσίας	
172	Βαβυλῶνος	
173	Μετὰ	
174	δὲ	
175	τὴν	
176	μετοικεσίαν	
177	Βαβυλῶνος	
178	Ἰεχονίας	
179	ἐγέννησεν	
180	τὸν	
181	Σαλαθιήλ	
182	Σαλαθιὴλ	
183	δὲ	
184	ἐγέννησεν	
185	τὸν	
186	Ζοροβαβέλ	
187	Ζοροβαβὲλ	
188	δὲ	
189	ἐγέννησεν	
190	τὸν	
191	Ἀβιούδ	
192	Ἀβιοὺδ	
193	δὲ	
194	ἐγέννησεν	
195	τὸν	
196	Ἐλιακίμ	
197	Ἐλιακὶμ	
198	δὲ	
199	ἐγέννησεν	
200	τὸν	
201	Ἀζώρ	
202	Ἀζὼρ	
203	δὲ	
204	ἐγέννησεν	
205	τὸν	
206	Σαδώκ	
207	Σαδὼκ	
208	δὲ	
209	ἐγέννησεν	
210	τὸν	
211	Ἀχίμ	
212	Ἀχὶμ	
213	δὲ	
214	ἐγέννησεν	
215	τὸν	
216	Ἐλιούδ	
217	Ἐλιοὺδ	
218	δὲ	
219	ἐγέννησεν	
220	τὸν	
221	Ἐλεάζαρ	
222	Ἐλεάζαρ	
223	δὲ	
224	ἐγέννησεν	
225	τὸν	
226	Ματθάν	
227	Ματθὰν	
228	δὲ	
229	ἐγέννησεν	
230	τὸν	
231	Ἰακώβ	
232	Ἰακὼβ	
233	δὲ	
234	ἐγέννησεν	
235	τὸν	
236	Ἰωσὴφ	
237	τὸν	
238	ἄνδρα	
239	Μαρίας	
240	ἐξ	
241	ἧς	
242	ἐγεννήθη	
243	Ἰησοῦς	
244	ὁ	
245	λεγόμενος	
246	χριστός	
247	Πᾶσαι	
248	οὖν	
249	αἱ	
250	γενεαὶ	
251	ἀπὸ	
252	Ἀβραὰμ	
253	ἕως	
254	Δαυὶδ	
255	γενεαὶ	
256	δεκατέσσαρες	
257	καὶ	
258	ἀπὸ	
259	Δαυὶδ	
260	ἕως	
261	τῆς	
262	μετοικεσίας	
263	Βαβυλῶνος	
264	γενεαὶ	
265	δεκατέσσαρες	
266	καὶ	
267	ἀπὸ	
268	τῆς	
269	μετοικεσίας	
270	Βαβυλῶνος	
271	ἕως	
272	τοῦ	
273	χριστοῦ	
274	γενεαὶ	
275	δεκατέσσαρες	
276	Τοῦ	
277	δὲ	
278	Ἰησοῦ	
279	χριστοῦ	
280	ἡ	
281	γένεσις	
282	οὕτως	
283	ἦν	
284	μνηστευθείσης	
285	τῆς	
286	μητρὸς	
287	αὐτοῦ	
288	Μαρίας	
289	τῷ	
290	Ἰωσήφ	
291	πρὶν	
292	ἢ	
293	συνελθεῖν	
294	αὐτοὺς	
295	εὑρέθη	
296	ἐν	
297	γαστρὶ	
298	ἔχουσα	
299	ἐκ	
300	πνεύματος	
301	ἁγίου	
302	Ἰωσὴφ	
303	δὲ	
304	ὁ	
305	ἀνὴρ	
306	αὐτῆς	
307	δίκαιος	
308	ὢν	
309	καὶ	
310	μὴ	
311	θέλων	
312	αὐτὴν	
313	δειγματίσαι	
314	ἐβουλήθη	
315	λάθρᾳ	
316	ἀπολῦσαι	
317	αὐτήν	
318	ταῦτα	
319	δὲ	
320	αὐτοῦ	
321	ἐνθυμηθέντος	
322	ἰδοὺ	
323	ἄγγελος	
324	κυρίου	
325	κατ’	
326	ὄναρ	
327	ἐφάνη	
328	αὐτῷ	
329	λέγων	
330	Ἰωσὴφ	
331	υἱὸς	
332	Δαυίδ	
333	μὴ	
334	φοβηθῇς	
335	παραλαβεῖν	
336	Μαρίαν	
337	τὴν	
338	γυναῖκά	
339	σου	
340	τὸ	
341	γὰρ	
342	ἐν	
343	αὐτῇ	
344	γεννηθὲν	
345	ἐκ	
346	πνεύματός	
347	ἐστιν	
348	ἁγίου	
349	τέξεται	
350	δὲ	
351	υἱὸν	
352	καὶ	
353	καλέσεις	
354	τὸ	
355	ὄνομα	
356	αὐτοῦ	
357	Ἰησοῦν	
358	αὐτὸς	
359	γὰρ	
360	σώσει	
361	τὸν	
362	λαὸν	
363	αὐτοῦ	
364	ἀπὸ	
365	τῶν	
366	ἁμαρτιῶν	
367	αὐτῶν	
368	τοῦτο	
369	δὲ	
370	ὅλον	
371	γέγονεν	
372	ἵνα	
373	πληρωθῇ	
374	τὸ	
375	ῥηθὲν	
376	ὑπὸ	
377	κυρίου	
378	διὰ	
379	τοῦ	
380	προφήτου	
381	λέγοντος	
382	Ἰδοὺ	
383	ἡ	
384	παρθένος	
385	ἐν	
386	γαστρὶ	
387	ἕξει	
388	καὶ	
389	τέξεται	
390	υἱόν	
391	καὶ	
392	καλέσουσιν	
393	τὸ	
394	ὄνομα	
395	αὐτοῦ	
396	Ἐμμανουήλ	
397	ὅ	
398	ἐστιν	
399	μεθερμηνευόμενον	
400	Μεθ’	
401	ἡμῶν	
402	ὁ	
403	θεός	
404	ἐγερθεὶς	
405	δὲ	
406	ὁ	
407	Ἰωσὴφ	
408	ἀπὸ	
409	τοῦ	
410	ὕπνου	
411	ἐποίησεν	
412	ὡς	
413	προσέταξεν	
414	αὐτῷ	
415	ὁ	
416	ἄγγελος	
417	κυρίου	
418	καὶ	
419	παρέλαβεν	
420	τὴν	
421	γυναῖκα	
422	αὐτοῦ	
423	καὶ	
424	οὐκ	
425	ἐγίνωσκεν	
426	αὐτὴν	
427	ἕως	
428	οὗ	
429	ἔτεκεν	
430	υἱόν	
431	καὶ	
432	ἐκάλεσεν	
433	τὸ	
434	ὄνομα	
435	αὐτοῦ	
436	Ἰησοῦν	
437	Τοῦ	
438	δὲ	
439	Ἰησοῦ	
440	γεννηθέντος	
441	ἐν	
442	Βηθλέεμ	
443	τῆς	
444	Ἰουδαίας	
445	ἐν	
446	ἡμέραις	
447	Ἡρῴδου	
448	τοῦ	
449	βασιλέως	
450	ἰδοὺ	
451	μάγοι	
452	ἀπὸ	
453	ἀνατολῶν	
454	παρεγένοντο	
455	εἰς	
456	Ἱεροσόλυμα	
457	λέγοντες	
458	Ποῦ	
459	ἐστιν	
460	ὁ	
461	τεχθεὶς	
462	βασιλεὺς	
463	τῶν	
464	Ἰουδαίων	
465	εἴδομεν	
466	γὰρ	
467	αὐτοῦ	
468	τὸν	
469	ἀστέρα	
470	ἐν	
471	τῇ	
472	ἀνατολῇ	
473	καὶ	
474	ἤλθομεν	
475	προσκυνῆσαι	
476	αὐτῷ	
477	ἀκούσας	
478	δὲ	
479	ὁ	
480	βασιλεὺς	
481	Ἡρῴδης	
482	ἐταράχθη	
483	καὶ	
484	πᾶσα	
485	Ἱεροσόλυμα	
486	μετ’	
487	αὐτοῦ	
488	καὶ	
489	συναγαγὼν	
490	πάντας	
491	τοὺς	
492	ἀρχιερεῖς	
493	καὶ	
494	γραμματεῖς	
495	τοῦ	
496	λαοῦ	
497	ἐπυνθάνετο	
498	παρ’	
499	αὐτῶν	
500	ποῦ	
501	ὁ	
502	χριστὸς	
503	γεννᾶται	
504	οἱ	
505	δὲ	
506	εἶπαν	
507	αὐτῷ	
508	Ἐν	
509	Βηθλέεμ	
510	τῆς	
511	Ἰουδαίας	
512	οὕτως	
513	γὰρ	
514	γέγραπται	
515	διὰ	
516	τοῦ	
517	προφήτου	
518	Καὶ	
519	σύ	
520	Βηθλέεμ	
521	γῆ	
522	Ἰούδα	
523	οὐδαμῶς	
524	ἐλαχίστη	
525	εἶ	
526	ἐν	
527	τοῖς	
528	ἡγεμόσιν	
529	Ἰούδα	
530	ἐκ	
531	σοῦ	
532	γὰρ	
533	ἐξελεύσεται	
534	ἡγούμενος	
535	ὅστις	
536	ποιμανεῖ	
537	τὸν	
538	λαόν	
539	μου	
540	τὸν	
541	Ἰσραήλ	
542	Τότε	
543	Ἡρῴδης	
544	λάθρᾳ	
545	καλέσας	
546	τοὺς	
547	μάγους	
548	ἠκρίβωσεν	
549	παρ’	
550	αὐτῶν	
551	τὸν	
552	χρόνον	
553	τοῦ	
554	φαινομένου	
555	ἀστέρος	
556	καὶ	
557	πέμψας	
558	αὐτοὺς	
559	εἰς	
560	Βηθλέεμ	
561	εἶπεν	
562	Πορευθέντες	
563	ἐξετάσατε	
564	ἀκριβῶς	
565	περὶ	
566	τοῦ	
567	παιδίου	
568	ἐπὰν	
569	δὲ	
570	εὕρητε	
571	ἀπαγγείλατέ	
572	μοι	
573	ὅπως	
574	κἀγὼ	
575	ἐλθὼν	
576	προσκυνήσω	
577	αὐτῷ	
578	οἱ	
579	δὲ	
580	ἀκούσαντες	
581	τοῦ	
582	βασιλέως	
583	ἐπορεύθησαν	
584	καὶ	
585	ἰδοὺ	
586	ὁ	
587	ἀστὴρ	
588	ὃν	
589	εἶδον	
590	ἐν	
591	τῇ	
592	ἀνατολῇ	
593	προῆγεν	
594	αὐτούς	
595	ἕως	
596	ἐλθὼν	
597	ἐστάθη	
598	ἐπάνω	
599	οὗ	
600	ἦν	
601	τὸ	
602	παιδίον	
603	ἰδόντες	
604	δὲ	
605	τὸν	
606	ἀστέρα	
607	ἐχάρησαν	
608	χαρὰν	
609	μεγάλην	
610	σφόδρα	
611	καὶ	
612	ἐλθόντες	
613	εἰς	
614	τὴν	
615	οἰκίαν	
616	εἶδον	
617	τὸ	
618	παιδίον	
619	μετὰ	
620	Μαρίας	
621	τῆς	
622	μητρὸς	
623	αὐτοῦ	
624	καὶ	
625	πεσόντες	
626	προσεκύνησαν	
627	αὐτῷ	
628	καὶ	
629	ἀνοίξαντες	
630	τοὺς	
631	θησαυροὺς	
632	αὐτῶν	
633	προσήνεγκαν	
634	αὐτῷ	
635	δῶρα	
636	χρυσὸν	
637	καὶ	
638	λίβανον	
639	καὶ	
640	σμύρναν	
641	καὶ	
642	χρηματισθέντες	
643	κατ’	
644	ὄναρ	
645	μὴ	
646	ἀνακάμψαι	
647	πρὸς	
648	Ἡρῴδην	
649	δι’	
650	ἄλλης	
651	ὁδοῦ	
652	ἀνεχώρησαν	
653	εἰς	
654	τὴν	
655	χώραν	
656	αὐτῶν	
657	Ἀναχωρησάντων	
658	δὲ	
659	αὐτῶν	
660	ἰδοὺ	
661	ἄγγελος	
662	κυρίου	
663	φαίνεται	
664	κατ’	
665	ὄναρ	
666	τῷ	
667	Ἰωσὴφ	
668	λέγων	
669	Ἐγερθεὶς	
670	παράλαβε	
671	τὸ	
672	παιδίον	
673	καὶ	
674	τὴν	
675	μητέρα	
676	αὐτοῦ	
677	καὶ	
678	φεῦγε	
679	εἰς	
680	Αἴγυπτον	
681	καὶ	
682	ἴσθι	
683	ἐκεῖ	
684	ἕως	
685	ἂν	
686	εἴπω	
687	σοι	
688	μέλλει	
689	γὰρ	
690	Ἡρῴδης	
691	ζητεῖν	
692	τὸ	
693	παιδίον	
694	τοῦ	
695	ἀπολέσαι	
696	αὐτό	
697	ὁ	
698	δὲ	
699	ἐγερθεὶς	
700	παρέλαβε	
701	τὸ	
702	παιδίον	
703	καὶ	
704	τὴν	
705	μητέρα	
706	αὐτοῦ	
707	νυκτὸς	
708	καὶ	
709	ἀνεχώρησεν	
710	εἰς	
711	Αἴγυπτον	
712	καὶ	
713	ἦν	
714	ἐκεῖ	
715	ἕως	
716	τῆς	
717	τελευτῆς	
718	Ἡρῴδου	
719	ἵνα	
720	πληρωθῇ	
721	τὸ	
722	ῥηθὲν	
723	ὑπὸ	
724	κυρίου	
725	διὰ	
726	τοῦ	
727	προφήτου	
728	λέγοντος	
729	Ἐξ	
730	Αἰγύπτου	
731	ἐκάλεσα	
732	τὸν	
733	υἱόν	
734	μου	
735	Τότε	
736	Ἡρῴδης	
737	ἰδὼν	
738	ὅτι	
739	ἐνεπαίχθη	
740	ὑπὸ	
741	τῶν	
742	μάγων	
743	ἐθυμώθη	
744	λίαν	
745	καὶ	
746	ἀποστείλας	
747	ἀνεῖλεν	
748	πάντας	
749	τοὺς	
750	παῖδας	
751	τοὺς	
752	ἐν	
753	Βηθλέεμ	
754	καὶ	
755	ἐν	
756	πᾶσι	
757	τοῖς	
758	ὁρίοις	
759	αὐτῆς	
760	ἀπὸ	
761	διετοῦς	
762	καὶ	
763	κατωτέρω	
764	κατὰ	
765	τὸν	
766	χρόνον	
767	ὃν	
768	ἠκρίβωσεν	
769	παρὰ	
770	τῶν	
771	μάγων	
772	τότε	
773	ἐπληρώθη	
774	τὸ	
775	ῥηθὲν	
776	διὰ	
777	Ἰερεμίου	
778	τοῦ	
779	προφήτου	
780	λέγοντος	
781	Φωνὴ	
782	ἐν	
783	Ῥαμὰ	
784	ἠκούσθη	
785	κλαυθμὸς	
786	καὶ	
787	ὀδυρμὸς	
788	πολύς	
789	Ῥαχὴλ	
790	κλαίουσα	
791	τὰ	
792	τέκνα	
793	αὐτῆς	
794	καὶ	
795	οὐκ	
796	ἤθελεν	
797	παρακληθῆναι	
798	ὅτι	
799	οὐκ	
800	εἰσίν	
801	Τελευτήσαντος	
802	δὲ	
803	τοῦ	
804	Ἡρῴδου	
805	ἰδοὺ	
806	ἄγγελος	
807	κυρίου	
808	φαίνεται	
809	κατ’	
810	ὄναρ	
811	τῷ	
812	Ἰωσὴφ	
813	ἐν	
814	Αἰγύπτῳ	
815	λέγων	
816	Ἐγερθεὶς	
817	παράλαβε	
818	τὸ	
819	παιδίον	
820	καὶ	
821	τὴν	
822	μητέρα	
823	αὐτοῦ	
824	καὶ	
825	πορεύου	
826	εἰς	
827	γῆν	
828	Ἰσραήλ	
829	τεθνήκασιν	
830	γὰρ	
831	οἱ	
832	ζητοῦντες	
833	τὴν	
834	ψυχὴν	
835	τοῦ	
836	παιδίου	
837	ὁ	
838	δὲ	
839	ἐγερθεὶς	
840	παρέλαβε	
841	τὸ	
842	παιδίον	
843	καὶ	
844	τὴν	
845	μητέρα	
846	αὐτοῦ	
847	καὶ	
848	εἰσῆλθεν	
849	εἰς	
850	γῆν	
851	Ἰσραήλ	
852	ἀκούσας	
853	δὲ	
854	ὅτι	
855	Ἀρχέλαος	
856	βασιλεύει	
857	τῆς	
858	Ἰουδαίας	
859	ἀντὶ	
860	τοῦ	
861	πατρὸς	
862	αὐτοῦ	
863	Ἡρῴδου	
864	ἐφοβήθη	
865	ἐκεῖ	
866	ἀπελθεῖν	
867	χρηματισθεὶς	
868	δὲ	
869	κατ’	
870	ὄναρ	
871	ἀνεχώρησεν	
872	εἰς	
873	τὰ	
874	μέρη	
875	τῆς	
876	Γαλιλαίας	
877	καὶ	
878	ἐλθὼν	
879	κατῴκησεν	
880	εἰς	
881	πόλιν	
882	λεγομένην	
883	Ναζαρέτ	
884	ὅπως	
885	πληρωθῇ	
886	τὸ	
887	ῥηθὲν	
888	διὰ	
889	τῶν	
890	προφητῶν	
891	ὅτι	
892	Ναζωραῖος	
893	κληθήσεται	
894	Ἐν	
895	δὲ	
896	ταῖς	
897	ἡμέραις	
898	ἐκείναις	
899	παραγίνεται	
900	Ἰωάννης	
901	ὁ	
902	βαπτιστὴς	
903	κηρύσσων	
904	ἐν	
905	τῇ	
906	ἐρήμῳ	
907	τῆς	
908	Ἰουδαίας	
909	καὶ	
910	λέγων	
911	Μετανοεῖτε	
912	ἤγγικεν	
913	γὰρ	
914	ἡ	
915	βασιλεία	
916	τῶν	
917	οὐρανῶν	
918	οὗτος	
919	γάρ	
920	ἐστιν	
921	ὁ	
922	ῥηθεὶς	
923	διὰ	
924	Ἠσαΐου	
925	τοῦ	
926	προφήτου	
927	λέγοντος	
928	Φωνὴ	
929	βοῶντος	
930	ἐν	
931	τῇ	
932	ἐρήμῳ	
933	Ἑτοιμάσατε	
934	τὴν	
935	ὁδὸν	
936	κυρίου	
937	εὐθείας	
938	ποιεῖτε	
939	τὰς	
940	τρίβους	
941	αὐτοῦ	
942	αὐτὸς	
943	δὲ	
944	ὁ	
945	Ἰωάννης	
946	εἶχεν	
947	τὸ	
948	ἔνδυμα	
949	αὐτοῦ	
950	ἀπὸ	
951	τριχῶν	
952	καμήλου	
953	καὶ	
954	ζώνην	
955	δερματίνην	
956	περὶ	
957	τὴν	
958	ὀσφὺν	
959	αὐτοῦ	
960	ἡ	
961	δὲ	
962	τροφὴ	
963	ἦν	
964	αὐτοῦ	
965	ἀκρίδες	
966	καὶ	
967	μέλι	
968	ἄγριον	
969	τότε	
970	ἐξεπορεύετο	
971	πρὸς	
972	αὐτὸν	
973	Ἱεροσόλυμα	
974	καὶ	
975	πᾶσα	
976	ἡ	
977	Ἰουδαία	
978	καὶ	
979	πᾶσα	
980	ἡ	
981	περίχωρος	
982	τοῦ	
983	Ἰορδάνου	
984	καὶ	
985	ἐβαπτίζοντο	
986	ἐν	
987	τῷ	
988	Ἰορδάνῃ	
989	ποταμῷ	
990	ὑπ’	
991	αὐτοῦ	
992	ἐξομολογούμενοι	
993	τὰς	
994	ἁμαρτίας	
995	αὐτῶν	
996	Ἰδὼν	
997	δὲ	
998	πολλοὺς	
999	τῶν	
1000	Φαρισαίων	
1001	καὶ	
1002	Σαδδουκαίων	
1003	ἐρχομένους	
1004	ἐπὶ	
1005	τὸ	
1006	βάπτισμα	
1007	αὐτοῦ	
1008	εἶπεν	
1009	αὐτοῖς	
1010	Γεννήματα	
1011	ἐχιδνῶν	
1012	τίς	
1013	ὑπέδειξεν	
1014	ὑμῖν	
1015	φυγεῖν	
1016	ἀπὸ	
1017	τῆς	
1018	μελλούσης	
1019	ὀργῆς	
1020	ποιήσατε	
1021	οὖν	
1022	καρπὸν	
1023	ἄξιον	
1024	τῆς	
1025	μετανοίας	
1026	καὶ	
1027	μὴ	
1028	δόξητε	
1029	λέγειν	
1030	ἐν	
1031	ἑαυτοῖς	
1032	Πατέρα	
1033	ἔχομεν	
1034	τὸν	
1035	Ἀβραάμ	
1036	λέγω	
1037	γὰρ	
1038	ὑμῖν	
1039	ὅτι	
1040	δύναται	
1041	ὁ	
1042	θεὸς	
1043	ἐκ	
1044	τῶν	
1045	λίθων	
1046	τούτων	
1047	ἐγεῖραι	
1048	τέκνα	
1049	τῷ	
1050	Ἀβραάμ	
1051	ἤδη	
1052	δὲ	
1053	ἡ	
1054	ἀξίνη	
1055	πρὸς	
1056	τὴν	
1057	ῥίζαν	
1058	τῶν	
1059	δένδρων	
1060	κεῖται	
1061	πᾶν	
1062	οὖν	
1063	δένδρον	
1064	μὴ	
1065	ποιοῦν	
1066	καρπὸν	
1067	καλὸν	
1068	ἐκκόπτεται	
1069	καὶ	
1070	εἰς	
1071	πῦρ	
1072	βάλλεται	
1073	Ἐγὼ	
1074	μὲν	
1075	ὑμᾶς	
1076	βαπτίζω	
1077	ἐν	
1078	ὕδατι	
1079	εἰς	
1080	μετάνοιαν	
1081	ὁ	
1082	δὲ	
1083	ὀπίσω	
1084	μου	
1085	ἐρχόμενος	
1086	ἰσχυρότερός	
1087	μού	
1088	ἐστιν	
1089	οὗ	
1090	οὐκ	
1091	εἰμὶ	
1092	ἱκανὸς	
1093	τὰ	
1094	ὑποδήματα	
1095	βαστάσαι	
1096	αὐτὸς	
1097	ὑμᾶς	
1098	βαπτίσει	
1099	ἐν	
1100	πνεύματι	
1101	ἁγίῳ	
1102	καὶ	
1103	πυρί	
1104	οὗ	
1105	τὸ	
1106	πτύον	
1107	ἐν	
1108	τῇ	
1109	χειρὶ	
1110	αὐτοῦ	
1111	καὶ	
1112	διακαθαριεῖ	
1113	τὴν	
1114	ἅλωνα	
1115	αὐτοῦ	
1116	καὶ	
1117	συνάξει	
1118	τὸν	
1119	σῖτον	
1120	αὐτοῦ	
1121	εἰς	
1122	τὴν	
1123	ἀποθήκην	
1124	τὸ	
1125	δὲ	
1126	ἄχυρον	
1127	κατακαύσει	
1128	πυρὶ	
1129	ἀσβέστῳ	
1130	Τότε	
1131	παραγίνεται	
1132	ὁ	
1133	Ἰησοῦς	
1134	ἀπὸ	
1135	τῆς	
1136	Γαλιλαίας	
1137	ἐπὶ	
1138	τὸν	
1139	Ἰορδάνην	
1140	πρὸς	
1141	τὸν	
1142	Ἰωάννην	
1143	τοῦ	
1144	βαπτισθῆναι	
1145	ὑπ’	
1146	αὐτοῦ	
1147	ὁ	
1148	δὲ	
1149	Ἰωάννης	
1150	διεκώλυεν	
1151	αὐτὸν	
1152	λέγων	
1153	Ἐγὼ	
1154	χρείαν	
1155	ἔχω	
1156	ὑπὸ	
1157	σοῦ	
1158	βαπτισθῆναι	
1159	καὶ	
1160	σὺ	
1161	ἔρχῃ	
1162	πρός	
1163	με	
1164	ἀποκριθεὶς	
1165	δὲ	
1166	ὁ	
1167	Ἰησοῦς	
1168	εἶπεν	
1169	πρὸς	
1170	αὐτόν	
1171	Ἄφες	
1172	ἄρτι	
1173	οὕτως	
1174	γὰρ	
1175	πρέπον	
1176	ἐστὶν	
1177	ἡμῖν	
1178	πληρῶσαι	
1179	πᾶσαν	
1180	δικαιοσύνην	
1181	τότε	
1182	ἀφίησιν	
1183	αὐτόν	
1184	βαπτισθεὶς	
1185	δὲ	
1186	ὁ	
1187	Ἰησοῦς	
1188	εὐθὺς	
1189	ἀνέβη	
1190	ἀπὸ	
1191	τοῦ	
1192	ὕδατος	
1193	καὶ	
1194	ἰδοὺ	
1195	ἠνεῴχθησαν	
1196	οἱ	
1197	οὐρανοί	
1198	καὶ	
1199	εἶδεν	
1200	πνεῦμα	
1201	θεοῦ	
1202	καταβαῖνον	
1203	ὡσεὶ	
1204	περιστερὰν	
1205	ἐρχόμενον	
1206	ἐπ’	
1207	αὐτόν	
1208	καὶ	
1209	ἰδοὺ	
1210	φωνὴ	
1211	ἐκ	
1212	τῶν	
1213	οὐρανῶν	
1214	λέγουσα	
1215	Οὗτός	
1216	ἐστιν	
1217	ὁ	
1218	υἱός	
1219	μου	
1220	ὁ	
1221	ἀγαπητός	
1222	ἐν	
1223	ᾧ	
1224	εὐδόκησα	
1225	Τότε	
1226	ὁ	
1227	Ἰησοῦς	
1228	ἀνήχθη	
1229	εἰς	
1230	τὴν	
1231	ἔρημον	
1232	ὑπὸ	
1233	τοῦ	
1234	πνεύματος	
1235	πειρασθῆναι	
1236	ὑπὸ	
1237	τοῦ	
1238	διαβόλου	
1239	καὶ	
1240	νηστεύσας	
1241	ἡμέρας	
1242	τεσσεράκοντα	
1243	καὶ	
1244	νύκτας	
1245	τεσσεράκοντα	
1246	ὕστερον	
1247	ἐπείνασεν	
1248	καὶ	
1249	προσελθὼν	
1250	ὁ	
1251	πειράζων	
1252	εἶπεν	
1253	αὐτῷ	
1254	Εἰ	
1255	υἱὸς	
1256	εἶ	
1257	τοῦ	
1258	θεοῦ	
1259	εἰπὲ	
1260	ἵνα	
1261	οἱ	
1262	λίθοι	
1263	οὗτοι	
1264	ἄρτοι	
1265	γένωνται	
1266	ὁ	
1267	δὲ	
1268	ἀποκριθεὶς	
1269	εἶπεν	
1270	Γέγραπται	
1271	Οὐκ	
1272	ἐπ’	
1273	ἄρτῳ	
1274	μόνῳ	
1275	ζήσεται	
1276	ὁ	
1277	ἄνθρωπος	
1278	ἀλλ’	
1279	ἐπὶ	
1280	παντὶ	
1281	ῥήματι	
1282	ἐκπορευομένῳ	
1283	διὰ	
1284	στόματος	
1285	θεοῦ	
1286	Τότε	
1287	παραλαμβάνει	
1288	αὐτὸν	
1289	ὁ	
1290	διάβολος	
1291	εἰς	
1292	τὴν	
1293	ἁγίαν	
1294	πόλιν	
1295	καὶ	
1296	ἔστησεν	
1297	αὐτὸν	
1298	ἐπὶ	
1299	τὸ	
1300	πτερύγιον	
1301	τοῦ	
1302	ἱεροῦ	
1303	καὶ	
1304	λέγει	
1305	αὐτῷ	
1306	Εἰ	
1307	υἱὸς	
1308	εἶ	
1309	τοῦ	
1310	θεοῦ	
1311	βάλε	
1312	σεαυτὸν	
1313	κάτω	
1314	γέγραπται	
1315	γὰρ	
1316	ὅτι	
1317	Τοῖς	
1318	ἀγγέλοις	
1319	αὐτοῦ	
1320	ἐντελεῖται	
1321	περὶ	
1322	σοῦ	
1323	καὶ	
1324	ἐπὶ	
1325	χειρῶν	
1326	ἀροῦσίν	
1327	σε	
1328	μήποτε	
1329	προσκόψῃς	
1330	πρὸς	
1331	λίθον	
1332	τὸν	
1333	πόδα	
1334	σου	
1335	ἔφη	
1336	αὐτῷ	
1337	ὁ	
1338	Ἰησοῦς	
